1980,"理气法","宣通气机","具有调理宣通气机作用；适用于气机郁滞证的治疗方法。","治法部分"
1981,"理气法","利气疏导","具有行气导事作用；适用于气滞证的治疗方法。","治法部分"
1982,"理气法","理气解郁","具有理气行滞解郁作用；适用于气机郁滞所致病症的治疗方法。","治法部分"
1983,"理气法","开郁降气","具有解郁行滞降气作用；适用于气机郁滞而上逆所致病症的治疗方法。","治法部分"
1984,"理气法","透邪解郁","通过宣透邪气以解除郁滞；适用于邪郁气滞所致病症的治疗方法。","治法部分"
1985,"理气法","疏肝理气","具有疏肝理气、行滞解郁作用；适用于肝郁气滞证的治疗方法。","治法部分"
1986,"理气法","疏肝散结","通过疏肝理气行滞；以解除结聚；适用于肝郁气滞所致结聚痞满之类病症的治疗方法。","治法部分"
1987,"理气法","疏肝养血","理气药与补血药并用；适用于肝郁血虚证的治疗方法。","治法部分"
1988,"理气法","疏肝通络","具有疏肝理气通络作用；适用于肝郁血瘀证的治疗方法。","治法部分"
1989,"理气法","疏肝化瘀","疏肝理气药与活血化瘀药并用；适用于肝郁血瘀证的治疗方法。","治法部分"
1990,"理气法","疏肝利胆","具有疏肝理气利胆作用；适用于肝胆淤滞所致病症的治疗方法。","治法部分"
1991,"理气法","宣肺通气","具有理气行滞宣肺作用；适用于邪气阻滞；肺气不宣所致病症的治疗方法。","治法部分"
1992,"理气法","宣肺降气","泛指具有理气行滞、宣降肺气作用；适用于邪气阻滞；肺失宣降所致病症的治疗方法。","治法部分"
1993,"理气法","宣肺平喘","通过理气宣肺而达平喘目的；适用于邪气阻滞；肺气不宣所致气喘的治疗方法。","治法部分"
1994,"理气法","泻肺平喘","通过宣泻肺气而达平喘目的；适用于邪气壅滞；肺气不宣所致气喘的治疗方法。","治法部分"
1995,"理气法","降逆平喘","通过宣肺降逆而达平喘目的；适用于邪气阻滞；肺气上逆所致气喘的治疗方法。","治法部分"
1996,"理气法","宣肺止咳","通过宣肺降逆而达止咳目的；适用于邪气阻滞；肺气上逆所致咳嗽的治疗方法。","治法部分"
1997,"理气法","宣肺解郁","具有理气解郁、宣畅肺气作用；适用于气郁伤肺或肺气郁滞证的治疗方法。","治法部分"
1998,"理气法","行气和胃","通过理气行滞而达和胃宽中国的；适用于胃失和降；胃气滞证的治疗方法。","治法部分"
1999,"理气法","理气健脾","理气行滞药与补气健脾药并用；适用于牌失健运所见脾气郁结证、脾虚气滞证、思伤脾气证、脾气虚证等的治疗方法。","治法部分"
2000,"理气法","行气降逆","泛指具有行气降逆作用；适用于气逆证的治疗方法。","治法部分"
2001,"理气法","宣肺降逆","通过祛邪而达宣降肺气作用；适用于邪气阻肺；肺气上逆所致病症的治疗方法。","治法部分"
2002,"理气法","平冲降逆","泛指运用重镇、理气降逆的方药；治疗气逆上冲所致病症的方法。","治法部分"
2003,"理气法","和胃降逆","通过行气和胃以降逆；适用于胃气上逆所致呕吐、呃逆等的治疗方法。","治法部分"
2004,"理气法","降逆止呕","通过行气和胃以降逆；适用于胃气上逆所致呕吐的治疗方法。","治法部分"
2005,"理气法","降逆止呃","通过行气和胃以降逆；适用于胃气上逆所致呃逆的治疗方法。","治法部分"
2006,"理气法","平肝降逆","通过调肝理气以潜镇降逆；适用于肝气上逆所致病症的治疗方法。","治法部分"
2007,"理气法","降逆消痞","通过行气降逆以消除痞满；适用于肝胃气滞所致痞满等病症的治疗方法。","治法部分"
2008,"理气法","理气消痞","通过理气行滞以消除痞满结聚；适用于肝胃气滞所致痞满的治疗方法。","治法部分"
2009,"理气法","理气破积","通过理气行滞以消除积聚；适用于气滞日久所致病症的治疗方法。","治法部分"
2010,"理气法","理［行」气止痛","通过理气行滞以止痛；适用于气机阻滞所致疼痛的治疗方法。","治法部分"
2011,"理气法","理气通络","以理气行滞为主；兼以活血通络；适用于气滞兼有血瘀证的治疗方法。","治法部分"
2012,"理气法","理气化瘀","理气行滞药与活血化瘀药并用；适用于气滞血瘀证的治疗方法。","治法部分"
2013,"理气法","行气破血","行气导滞药与破血化瘀药并用；适用于气滞血瘀重证的治疗方法。","治法部分"
2014,"理气法","理气调经","通过理气行滞以调理月经；适用于气滞所致月经不调的治疗方法。","治法部分"
2015,"理气法","理气安胎","通过调理气机以安胎；适用于气滞所致胎动不安的治疗方法。","治法部分"
2016,"理气法","理气消肿","通过理气行滞以消除肿满；适用于气滞所致肿胀病症的治疗方法。","治法部分"
2017,"理气法","行气宽肠","具有理气行滞、和中宽肠作用；适用于肠道气滞证的治疗方法。","治法部分"
2018,"理血法","活血化瘀","泛指具有活血化瘀作用；适用于血瘀证的治疗方法。","治法部分"
2019,"理血法","行血祛瘀","具有行气活血化瘀作用；适用于血瘀气滞证的治疗方法。","治法部分"
2020,"理血法","破血行瘀","运用虫类等峻猛的方药破血化瘀；适用于血瘀重证的治疗方法。","治法部分"
2021,"理血法","攻下逐瘀","活血化瘀药与攻下药并用；以攻下瘀血的治疗方法。","治法部分"
2022,"理血法","和营行瘀","养血和营药与活血化瘀药并用；适用于血虚挟瘀证的治疗方法。","治法部分"
2023,"理血法","化瘀清热","清热药与化瘀药并用；适用于血瘀化热证、血热瘀滞证的治疗方法。","治法部分"
2024,"理血法","凉血化瘀","具有清热凉血、活血化瘀作用；适用于血热瘀滞证的治疗方法。","治法部分"
2025,"理血法","清热化瘀通络","清热药与化瘀通络药并用；适用于瘀热入络证、热蕴络瘀证的治疗方法。","治法部分"
2026,"理血法","活血行滞","活血化瘀药与理气行滞药并用；适用于血瘀气滞证、气滞血瘀证的治疗方法。","治法部分"
2027,"理血法","活血消积","通过活血化瘀以消除症块；适用于血瘀所致症积肿块的治疗方法。","治法部分"
2028,"理血法","化瘀消积","用虫类等峻猛的方药破血化瘀；以消除症积；适用于血瘀所致症积肿块的治疗方法。","治法部分"
2029,"理血法","活血散结","通过活血化瘀以消散结聚；适用于血瘀气滞证的治疗方法","治法部分"
2030,"理血法","破瘀散结","用虫类等峻猛方药破血化瘀；以消除积聚；适用于血瘀所致积聚的治疗方法。","治法部分"
2031,"理血法","祛瘀生新","通过活血化瘀而促进新血化生；适用于血瘀兼血虚的治疗方法。","治法部分"
2032,"理血法","活血养血","活血祛瘀药与补血药并用；适用于血虚挟瘀证的治疗方法。","治法部分"
2033,"理血法","祛瘀通络","具有活血化瘀、疏通经络作用；适用于血瘀阻络证的治疗方法。","治法部分"
2034,"理血法","化瘀利水","活血化瘀药与利水渗湿药并用；适用于血瘀水停证的治疗方法。","治法部分"
2035,"理血法","化瘀消肿","通过活血化瘀以散结消肿；适用于血肿之类病症的治疗方法。","治法部分"
2036,"理血法","消散瘀血","通过活血化瘀以散结消肿；适用于血肿之类病症的治疗方法。","治法部分"
2037,"理血法","消肿和络","通过推拿、外治或方药等；达到消除肿胀、通经活络作用的治疗方法。主要适用于局部肿胀；经络不利的病症。","治法部分"
2038,"理血法","活血舒筋","运用和血化瘀药与舒筋通络药并用；治疗血瘀筋脉不利所致病症的方法。","治法部分"
2039,"理血法","活血祛风","活血化瘀药与祛风通络药并用；治疗血瘀风燥证或血瘀风痹所致病症的方法。","治法部分"
2040,"理血法","活血止痛","通过活血通络以达止痛目的；适用于血瘀所致疼痛的治疗方法。","治法部分"
2041,"理血法","化瘀止痛","通过活血破瘀以达止痛目的；适用于血瘀所致疼痛的治疗方法。","治法部分"
2042,"理血法","通经止痛","通过疏通经络而达到止痛目的的治疗方法。主要适用于经气阻痹不通所致的疼痛。","治法部分"
2043,"理血法","消癥止痛","通过活血化瘀；以消除1积而止痛；适用于血瘀所致症积疼痛的治疗方法。","治法部分"
2044,"理血法","舒筋止痛","通过缓急舒筋而达到止痛目的的治疗方法。主要适用于筋肉孪急不舒所致疼痛。","治法部分"
2045,"理血法","宣痹止痛","通过祛邪宣通痹阻而达到止痛目的的治疗方法。主要适用于因邪气阻痹所致的疼痛。","治法部分"
2046,"理血法","和营止痛","通过调和营血而达到止痛目的的治疗方法。主要适用于营血运行不调所致疼痛。","治法部分"
2047,"理血法","化瘀止血","通过活血化瘀以达止血目的；适用于血瘀出血证的治疗方法。","治法部分"
2048,"理血法","和络止血","通过外治或内治；以和调脉络；达到止血[含止衄]目的的治疗方法。适用于以出血为主症的病症。","治法部分"
2049,"理血法","止血定痛","以止血为主；并兼镇定止痛的治疗方法。","治法部分"
2050,"理血法","通络下乳","通过活血通络以达催乳目的；适用于血瘀所致乳汁不行的治疗方法。","治法部分"
2051,"理血法","和络","用针灸、推拿外治或方药等；达到调和经络的目的；适用于络脉不调所致病症的治疗方法。","治法部分"
2052,"理血法","和营通络","通过推拿外治或方药等；达到调和营气、疏通经络的目的；适用于营气不调、经络不利所致病症的治疗方法。","治法部分"
2053,"理血法","宣痹和络","通过推拿外治或方药等；达到宣通痹阻、调和经络的目的；适用于邪气阻痹、经络不利的痹病类病证的治疗方法。","治法部分"
2054,"理血法","活血通痹","通过活血化瘀；达到宣通痹阻的目的；适用于血瘀所致痹病类疾病的治疗方法。","治法部分"
2055,"理血法","舒筋和络","通过推拿、外治或方药等；达到舒畅筋脉、通经活络的目的；主要适用于经气不利、筋肌挛急的病症的治疗方法。","治法部分"
2056,"理血法","通经止痒","运用具有通经活络和血作用的方药或其他疗法；达到止痒目的；适用于经气阻痹所致瘙痒病症的治疗方法。","治法部分"
2057,"理血法","活血调经","通过活血理气以达到调理月经目的；适用于气血不和所致月经不调的治疗方法。","治法部分"
2058,"理血法","和血安胎","通过活血理气以达安胎目的；适用于气血不和所致胎动不安的治疗方法。","治法部分"
2059,"理血法","祛瘀下胎","通过活血化瘀以催产下胎；适用于血瘀气滞所致胎儿不下的治疗方法。","治法部分"
2060,"理血法","化瘀通脑","通过活血化痰以疏通脑络；适用于瘀阻脑络证的治疗方法。","治法部分"
2061,"理血法","化瘀宣肺","通过活血化瘀以宣通肺气；适用于瘀阻肺络证的治疗方法。","治法部分"
2062,"理血法","化瘀宽胸","通过活血化瘀以宽胸利隔；适用于瘀阻胸膈证、瘀阻胸胁证的治疗方法。","治法部分"
2063,"理血法","化瘀宽心","通过活血化瘀以疏通心脉；适用于心血瘀阻证的治疗方法。","治法部分"
2064,"理血法","化瘀和胃","通过活血化瘀以和胃宽中；适用于瘀阻胃络证的治疗方法。","治法部分"
2065,"理血法","化瘀养胃","活血化瘀药与养胃和中药并用；适用于胃虚血瘀证的治疗方法。","治法部分"
2066,"理血法","化瘀疏肝","通过活血化瘀以疏肝和络；适用于肝血瘀阻证的治疗方法。","治法部分"
2067,"理血法","化瘀养肝","活血化瘀药与补血养肝药并用；适用于肝虚血瘀证的治疗方法。","治法部分"
2068,"理血法","化瘀理脾","通过活血化瘀以健脾和中；适用于牌经血瘀证的治疗方法。","治法部分"
2069,"祛湿法","辟秽化浊","用芳香化浊辟秽之品；以祛除秽浊之邪；适用于秽浊湿邪侵袭所致病症的治疗方法。","治法部分"
2070,"祛湿法","祛湿解毒","具有芳香祛湿、化浊解毒作用；适用于湿毒证的治疗方法。","治法部分"
2071,"祛湿法","分清降浊","通过增强脾肾气化功能以利尿泄浊；适用于湿浊困阻所致病症的治疗方法。","治法部分"
2072,"祛湿法","轻清宣化","用轻清芳香之品以宣化湿浊；适用于湿邪阻滞证的治疗方法。","治法部分"
2073,"祛湿法","利湿化浊","通过通利小便以化湿泄浊；适用于湿邪阻滞证的治疗方法。","治法部分"
2074,"祛湿法","清利湿浊","通过清热利小便以化湿泄浊；适用于湿热蕴结而湿重于热证的治疗方法。","治法部分"
2075,"祛湿法","清化湿浊","用轻清芳香之品宣化混浊；佐以清热；适用于湿邪阻滞而湿重于热证的治疗方法。","治法部分"
2076,"祛湿法","化湿降浊","用轻情芳香之品；宣化湿浊；适用于湿邪阻滞证的治疗方法。","治法部分"
2077,"祛湿法","燥湿化浊","用苦寒辛燥之品；燥湿化浊；适用于湿邪阻滞证的治疗方法。","治法部分"
2078,"祛湿法","宣散湿邪","用芳香辛散之品；宣化湿浊；适用于湿郁卫表证的治疗方法。","治法部分"
2079,"祛湿法","行气化湿","理气行滞药与芳香化湿药并用；适用于湿阻气滞证的治疗方法。","治法部分"
2080,"祛湿法","化［燥」湿和营","具有芳香化湿、调和营卫作用；适用于湿郁肌表所致证候的治疗方法。","治法部分"
2081,"祛湿法","化湿和中","通过祛湿化浊；以健脾和胃；适用于湿困脾胃证、脾虚湿困证的治疗方法。","治法部分"
2082,"祛湿法","健脾化湿","通过补益脾气；使脾气旺而能祛湿化浊；适用于脾虚湿困证的治疗方法。","治法部分"
2083,"祛湿法","健脾渗湿","渗湿化浊药与健脾益气药并用；适用于脾虚湿困证、湿困脾胃证的治疗方法。","治法部分"
2084,"祛湿法","温中化湿","用温阳散寒、燥湿和中之品；治疗寒湿困牌证的方法。","治法部分"
2085,"祛湿法","健脾止带","通过补脾益气化湿；以止带下；适用于脾虚湿盛所致带下的治疗方法。","治法部分"
2086,"祛湿法","燥湿运脾","用辛燥之品；通过燥湿而使脾气健运；适用于湿困脾阳证的治疗方法。","治法部分"
2087,"祛湿法","淡渗分利","通过淡渗利湿以祛除湿邪的治疗方法。","治法部分"
2088,"祛湿法","宽中利湿","通过祛湿化浊；以健脾和胃；适用于湿困脾胃证的治疗方法。","治法部分"
2089,"祛湿法","清心利湿","清心泻火药与淡渗利尿药并用；导心火下泄；适用于心火炽盛证的治疗方法。","治法部分"
2090,"祛湿法","清胆利湿","清热药与利湿药并用；适用于湿热阻滞胆腑所致病症的治疗方法。","治法部分"
2091,"祛湿法","燥湿行气","理气行滞药与辛燥祛湿药并用；适用于气滞湿阻证的治疗方法。","治法部分"
2092,"祛湿法","燥湿和胃","用辛燥之品；通过燥湿而达宽中和胃目的；适用于湿阻中焦的治疗方法。","治法部分"
2093,"祛湿法","祛风燥湿","具有祛风燥湿作用；适用于风湿侵袭所致病症的治疗方法。","治法部分"
2094,"祛湿法","散寒除湿","具有辛温祛寒燥湿作用；适用于寒湿阻滞证的治疗方法。","治法部分"
2095,"祛湿法","温化寒湿","运用具有温补阳气、祛寒燥湿作用的方药；治疗阳虚湿困证的方法。","治法部分"
2096,"祛湿法","宣化寒湿","具有辛香法寒化湿作用；适用于寒湿蕴结所致病症的治疗方法。","治法部分"
2097,"祛湿法","清热祛湿","清热药与祛湿药并用；适用于湿热蕴结证的治疗方法。","治法部分"
2098,"祛湿法","清热利湿","清热药与利湿药并用；适用于湿热蕴结证的治疗方法。","治法部分"
2099,"祛湿法","清热化湿","清热药与化湿药并用；适用于湿热蕴结证的治疗方法。","治法部分"
2100,"祛湿法","清泄湿热","通过分利二便以清热祛湿；适用于湿热蕴结证的治疗方法。","治法部分"
2101,"祛湿法","清利三焦","清热药与祛湿药并用；适用于湿热弥漫三焦证的治疗方法。","治法部分"
2102,"祛湿法","清利中焦","清热药与利湿药并用；适用于中焦湿热证的治疗方法。","治法部分"
2103,"祛湿法","清利脾胃","清热药与祛湿药并用；适用于脾胃湿热证的治疗方法。","治法部分"
2104,"祛湿法","清利脾经","清热药与祛湿药并用；适用于湿热蕴脾证的治疗方法。","治法部分"
2105,"祛湿法","清利肝胆","清热药与祛湿药并用；适用于肝胆湿热证的治疗方法。","治法部分"
2106,"祛湿法","清利肝经","清热药与祛湿药并用；适用于肝经湿热证的治疗方法。","治法部分"
2107,"祛湿法","清利肠道","清热药与祛湿药并用；适用于肠道湿热证的治疗方法。","治法部分"
2108,"祛湿法","清利膀胱","清热药与利尿药并用；适用于膀胱湿热证的治疗方法。","治法部分"
2109,"祛湿法","清利下焦","清热药与利湿药并用；适用于下焦湿热证的治疗方法。","治法部分"
2110,"祛湿法","清宣上焦","清热药与芳香化湿药并用；适用于上焦湿热证的治疗方法。","治法部分"
2111,"祛湿法","清热化湿行滞","具有清热、化湿、理气行滞作用；适用于湿热气滞证的治疗方法。","治法部分"
2112,"祛湿法","清热化湿解毒","具有清热、化湿、解毒作用；适用于湿热毒蕴证的治疗方法。","治法部分"
2113,"祛湿法","清热化湿通络","清热化湿药与活血通络药并用；适用于湿热阻络证的治疗方法。","治法部分"
2114,"祛湿法","清热燥湿解毒","通过清热化湿以解毒；适用于湿热毒蕴证的治疗方法。","治法部分"
2115,"祛湿法","利水消肿","泛指运用具有利水作用的方药或其他疗法；达到消除水肿目的的治疗方法.主要适用于水肿病症。","治法部分"
2116,"祛湿法","渗湿利水","通过淡渗利小便；治疗水湿内停证的方法。","治法部分"
2117,"祛湿法","健脾利水","补脾益气药与利水渗湿药并用；适用于脾虚水泛证的治疗方法。","治法部分"
2118,"祛湿法","温肾利化行水","通过温补肾阳以利水；适用于肾阳虚水泛证的治疗方法。","治法部分"
2119,"祛湿法","宣肺利水","通过宣通肺气；使上窍开而下窍泄；适用于肺失宣降所致皮水、风水等病的治疗方法。","治法部分"
2120,"祛湿法","疏风利水","通过祛风解表以利水消肿；适用于风水等病症的治疗方法。","治法部分"
2121,"祛湿法","解表利水","通过发汗解表以利水消肿；适用于风水等病症的治疗方法。","治法部分"
2122,"祛湿法","散寒利水","温阳散寒药与化气行水药并用；适用于阳虚水泛证、阳虚湿困证的治疗方法。","治法部分"
2123,"祛湿法","化气利水","通过温阳助气化；以利水消肿；适用于气滞水停证或气化失常所致水肿的治疗方法。","治法部分"
2124,"祛湿法","除湿通络","温阳祛湿药与活血通络药并用；适用于寒湿阻络证的治疗方法。","治法部分"
2125,"祛湿法","除湿止痛","通过祛除湿邪以止痛；适用于湿邪阻滞所致疼痛的治疗方法。","治法部分"
2126,"祛湿法","祛湿除满","通过祛除湿邪以消痞除满；适用于湿阻气滞所致痞满的治疗方法。","治法部分"
2127,"祛湿法","除湿止痒","通过祛湿杀虫以止痒；适用于湿毒蕴肤证所致瘙痒的治疗方法。","治法部分"
2128,"祛湿法","除湿止带","通过祛除湿邪以止带下适用于湿浊下注所致带下的治疗方法。","治法部分"
2129,"祛湿法","祛湿止泻","通过祛除湿邪以止泄泻；适用于湿阻肠道所致泄泻的治疗方法。","治法部分"
2130,"祛湿法","祛湿止痢","通过祛除湿邪以止痢；适用于湿阻肠道所致痢疾的治疗方法。","治法部分"
2131,"祛湿法","祛湿消肿","通过祛除湿邪以消除水肿；适用于水湿内停所致水肿的治疗方法。","治法部分"
2132,"祛湿法","祛湿宣痹","用祛湿或化湿的方药或外治法；以宣通痹阻；主要适用于以湿为主的湿胜著痹证的治疗方法。","治法部分"
2133,"润燥法","轻宣润燥","具有轻宣散邪、增液润燥作用；适用于外燥袭表所致病症的治疗方法。","治法部分"
2134,"润燥法","疏表润燥","具有解表散邪、增液润燥作用；适用于外燥袭表证的治疗方法。","治法部分"
2135,"润燥法","祛风润燥","具有疏风散邪、增液润燥作用；适用于风燥袭表所致病症的治疗方法。","治法部分"
2136,"润燥法","轻宣凉燥","具有宣散寒邪、增液润燥作用；适用于凉燥袭肺证的治疗方法。","治法部分"
2137,"润燥法","清宣温燥","具有清宣热邪、增液润燥作用；适用于温燥、温燥袭肺证的治疗方法。","治法部分"
2138,"润燥法","清热润燥","具有清热增液润燥作用；适用于温燥证的治疗方法。","治法部分"
2139,"润燥法","清肺润燥","具有清热宣肺、增液润燥作用；适用于燥邪犯肺证、肺热阴虚证、肺燥郁热证等的治疗方法。","治法部分"
2140,"润燥法","滋阴润燥","具有滋阴清热、增液润燥作用；适用于阴虚内燥证的治疗方法。","治法部分"
2141,"润燥法","生津润燥","通过生津增液以润燥；适用于津液亏虚所致干燥病症的治疗方法。","治法部分"
2142,"润燥法","生津止渴","运用具有生津作用的方药或饮料等；通过增加阴液以止渴；适用于津液亏虚所致口渴的治疗方法。","治法部分"
2143,"润燥法","增液润肺","通过生津增液以润肺燥；适用于肺燥阴亏所致病症的治疗方法。","治法部分"
2144,"润燥法","养血润燥","具有补血、增液润燥作用；适用于阴虚血燥证、血虚风燥证的治疗方法。","治法部分"
2145,"润燥法","养血润肤","具有补血增液、润燥止痒作用；适用于血虚风燥证等的治疗方法。","治法部分"
2146,"润燥法","润肤止痒","通过补血养阴、祛风润燥等以止痒；适用于血虚风燥证等的治疗方法。","治法部分"
2147,"润燥法","养营润燥","具有养营补血润燥作用；适用于营血亏虚所致病症的治疗方法。","治法部分"
2148,"润燥法","润燥止渴","通过滋阴增液润燥以止渴；适用于阴虚津亏证的治疗方法。","治法部分"
2149,"润燥法","润燥止咳","通过滋阴润燥以止咳；适用于阴虚肺燥证所致咳嗽的治疗方法。","治法部分"
2150,"润燥法","润燥解毒","具有滋阴、润燥、解毒作用；适用干燥毒证的治疗方法。","治法部分"
2151,"补益法","补气","泛指具有补益正气作用；适用于气虚证的治疗方法。","治法部分"
2152,"补益法","补气祛痰","补气药与祛痰药并用；适用于气虚痰结证的治疗方法。","治法部分"
2153,"补益法","补气生血","以补脾益气为主；佐以补血药；使气旺而助血化生；适用于气虚所致气血两虚证的治疗方法。","治法部分"
2154,"补益法","补气活血","补气药与活血药并用；适用于气虚血瘀证的治疗方法。","治法部分"
2155,"补益法","补气生津","补气药与生津药并用；适用于津气亏虚证的治疗方法。","治法部分"
2156,"补益法","益气退热","用味甘性温的方药；适用于气虚发热证的治疗方法。","治法部分"
2157,"补益法","益气下胎","通过补气扶正；以催产下胎；适用于气虚无力所致难产的治疗方法。","治法部分"
2158,"补益法","补气利水","补气药与利水药并用；适用于气虚水停证的治疗方法。","治法部分"
2159,"补益法","补气化湿","补气药与祛湿药并用；适用于气虚湿因证的治疗方法。","治法部分"
2160,"补益法","补气祛邪","通过补气扶正；以祛邪外出；适用于气虚邪恋证的治疗方法。","治法部分"
2161,"补益法","补气清热","通过补气扶正；以清除邪热；适用于气虚余热证的治疗方法。","治法部分"
2162,"补益法","补益心气","具有补气养心作用；适用于心气虚证的治疗方法。","治法部分"
2163,"补益法","补益肺气","具有补气益肺作用；适用于肺气虚证的治疗方法。","治法部分"
2164,"补益法","补益中气","具有补气健脾和胃作用；适用于脾胃气虚证的治疗方法。","治法部分"
2165,"补益法","补脾益气","具有补气健脾作用；适用于脾气虚证的治疗方法。","治法部分"
2166,"补益法","补脾止泻","运用健脾益气的方药；达到止泻目的的治疗方法。适用于脾气亏虚所致的泄泻。","治法部分"
2167,"补益法","补胃和中","具有补气健胃和中作用；适用于胃气虚证的治疗方法。","治法部分"
2168,"补益法","补气升提","具有补气健脾、升提阳气作用；适用于气陷证、脾气下陷证的治疗方法。","治法部分"
2169,"补益法","补气摄血","通过补气健脾；使气能统摄血行；适用于脾不统血证、气不摄血证的治疗方法。","治法部分"
2170,"补益法","补脾养血","具有补脾益气、养营生血作用；适用于脾虚血亏证、脾虚血燥证的治疗方法。","治法部分"
2171,"补益法","补益肝气","具有补气养肝作用；适用于肝气虚证的治疗方法。","治法部分"
2172,"补益法","补益肾气","具有补肾益气作用；适用于肾气虚证的治疗方法。","治法部分"
2173,"补益法","补肾扶元","常用血肉有情之品；以培补肾之元气；适用肾气虚证的治疗方法。","治法部分"
2174,"补益法","补肾纳气","通过补益肺肾之气；以纳气平喘；适用于肺肾气虚所致喘咳等病症的治疗方法。","治法部分"
2175,"补益法","补肾安胎","运用益气补肾的方药；达到安胎目的；适用于肾虚而胎动不安病症的治疗方法。","治法部分"
2176,"补益法","补益心肺","具有补益心肺之气作用；适用于心肺气虚证的治疗方法。","治法部分"
2177,"补益法","补脾益肺","运用具有补益脾肺作用的方药；使脾肺之气旺；适用于脾肺两虚证的治疗方法。","治法部分"
2178,"补益法","补益脾肾","具有补益脾肾之气作用；适用于脾肾气虚证的治疗方法。","治法部分"
2179,"补益法","大补真阴","多用血肉有情之品；培补肾阴；适用于肾阴虚证的治疗方法。","治法部分"
2180,"补益法","滋补心肺","具有滋阴养心补肺作用；适用于心肺阴虚证的治疗方法。","治法部分"
2181,"补益法","滋补肝胃","具有滋阴补肝养胃作用；适用于肝胃阴虚证的治疗方法。","治法部分"
2182,"补益法","滋补脾胃","具有滋阴补脾养胃作用；适用于脾胃阴虚证的治疗方法。","治法部分"
2183,"补益法","滋肺清肠","具有滋阴润肺清肠作用；适用于肺阴亏虚、肠燥失润所见证候的治疗方法。","治法部分"
2184,"补益法","滋补肝肾","具有滋阴补肾养肝作用；适用于肝肾阴虚证的治疗方法。","治法部分"
2185,"补益法","滋补心肾","具有滋阴补肾养心作用；适用于心肾阴虚证的治疗方法。","治法部分"
2186,"补益法","滋补肺肾","具有滋阴补肾益肺作用；适用于肺肾阴虚证的治疗方法。","治法部分"
2187,"补益法","滋补肺胃","具有滋阴补肺养胃作用；适用于肺胃阴虚证的治疗方法。","治法部分"
2188,"补益法","滋阴清热","滋阴药与清热药并用；适用于阴虚内热证的治疗方法。","治法部分"
2189,"补益法","滋阴凉营","滋阴药与清热凉营药并用；适用于热伤营阴证的治疗方法。","治法部分"
2190,"补益法","滋阴凉血","滋阴药与清热凉血药并用；适用于血热伤阴证、阴虚血热证的治疗方法。","治法部分"
2191,"补益法","滋阴生津","具有滋阴生津增液作用；适用于津液亏虚证、阴虚津亏证的治疗方法。","治法部分"
2192,"补益法","滋阴止渴","具有滋阴生津以止口渴作用；适用于阴虚津亏证的治疗方法。","治法部分"
2193,"补益法","滋阴降火","滋阴药与清热降火药并用；适用于阴虚火旺证的治疗方法。","治法部分"
2194,"补益法","滋阴潜阳","滋阴药与重镇潜阳药并用；适用于阴虚阳亢证、阴虚阳浮证的治疗方法。","治法部分"
2195,"补益法","滋阴通脉","通过滋阴增液而复脉；适用于阴液虚脱而脉细微弱的治疗方法。","治法部分"
2196,"补益法","坚阴止痢","通过滋阴而止痢；适用于痢久阴虚欲脱证的治疗方法。","治法部分"
2197,"补益法","滋阴解毒","具有滋阴清热解毒作用；适用于热毒伤阴证的治疗方法。","治法部分"
2198,"补益法","滋阴止血","滋阴药与止血药并用；适用于阴虚动血证治疗方法。","治法部分"
2199,"补益法","滋阴止呕","通过滋阴和胃而止呕；适用于阴虚胃失和降所致呕吐的治疗方法。","治法部分"
2200,"补益法","滋阴止咳","通过滋阴润肺而止咳；适用于阴虚内热所致咳嗽的治疗方法。","治法部分"
2201,"补益法","滋阴止汗","通过滋阴清热而止汗；适用于阴虚内热所致盗汗的治疗方法。","治法部分"
2202,"补益法","滋阴利水","滋阴药与利水药并用；适用于阴虚水停证的治疗方法。","治法部分"
2203,"补益法","滋阴化湿","滋阴药与祛湿药并用；适用于阴虚湿阻证的治疗方法。","治法部分"
2204,"补益法","滋阴通淋","通过滋阴清热而通淋；适用于淋病属于阴虚内热证的治疗方法。","治法部分"
2205,"补益法","滋阴通便","通过滋阴润肠而通便；适用于阴虚肠燥证的治疗方法。","治法部分"
2206,"补益法","滋阴行气","滋阴药与理气行滞药并用；适用于阴虚气滞证的治疗方法。","治法部分"
2207,"补益法","滋阴化瘀","滋阴药与活血化瘀药并用；适用于阴虚血瘀证的治疗方法。","治法部分"
2208,"补益法","滋阴祛痰","滋阴药与化湿祛痰药并用；适用于阴虚痰湿证的治疗方法。","治法部分"
2209,"补益法","滋阴清热化痰","滋阴清热药与祛痰药并用；适用于阴虚痰热证的治疗方法。","治法部分"
2210,"补益法","滋阴清热化湿","滋阴清热药与化湿药并用；适用于阴虚湿热证的治疗方法。","治法部分"
2211,"补益法","滋阴解郁清热","滋阴清热药与理气解郁药并用；适用于阴虚热郁证的治疗方法。","治法部分"
2212,"补益法","滋阴祛邪","通过滋阴扶正；以祛邪外出；适用于阴虚邪恋证的治疗方法。","治法部分"
2213,"补益法","滋阴搜邪","通过滋阴扶正；以搜除余邪；适用于阴虚余热证的治疗方法。","治法部分"
2214,"补益法","补阳益气","温阳药与补气药并用；适用于阳气亏虚证的治疗方法。","治法部分"
2215,"补益法","补阳","泛指具有温补阳气作用；适用于阳虚证的治疗方法。","治法部分"
2216,"补益法","温补心阳","具有温阳补心作用；适用于心阳虚证的治疗方法。","治法部分"
